대여소_ID,주소1,주소2,위도,경도
ST-711,서울특별시 관악구 난곡로 317,신림동 538,37.4818,126.915237
ST-710,서울특별시 관악구 남부순환로163가길 20,신림동 483-14,37.485142,126.920563
ST-71,서울특별시 영등포구 의사당대로 지하166,앙카라공원 앞,37.517368,126.929253
ST-709,서울특별시 관악구 문성로 115,관악구 신림동 산 197-60,37.477776,126.916756
ST-708,서울특별시 관악구 남부순환로 지하 1614,관악구 신림동 1467-10,37.484409,126.928909
ST-707,서울특별시 관악구 난곡로 99,관악구 신림동 666-30,37.464886,126.919479
ST-706,서울특별시 관악구 보라매로 4,관악구 봉천동 985,37.489819,126.927727
ST-705,서울특별시 관악구 난곡로 210,관악구 신림동 614-25,37.473728,126.918404
ST-704,서울특별시 관악구 난곡로 295,관악구 신림동 1475-64,37.480251,126.914604
ST-703,서울특별시 관악구 관천로27길 2,신사동 우방아파트,37.489178,126.919273
ST-702,서울특별시 관악구 신림동 1467-13,,37.484085,126.926888
ST-701,서울특별시 동작구 장승배기로 26,상도동 201-38,37.500881,126.94175
ST-700,서울특별시 동작구 만양로 84,노량진동 118-14,37.510548,126.944847
ST-70,서울특별시 영등포구 국제금융로 86,롯데캐슬 앞,37.520088,126.932365
ST-7,서울특별시 마포구 양화로 48,394-95,37.550007,126.914825
ST-699,서울특별시 동작구 노량진로 지하 130,노량진동 60-11,37.513248,126.939972
ST-698,서울특별시 동작구 흑석로 102,흑석동 86-181,37.50634,126.961037
ST-697,서울특별시 동작구 현충로 151,동작구 흑석동 28-3,37.506359,126.969078
ST-696,서울특별시 동작구 현충로 지하 220,동작구 동작동 203-5,37.503181,126.976089
ST-695,서울특별시 동작구 현충로 지하 220,동작구 동작동 326,37.503189,126.97715
ST-694,서울특별시 서초구 동작대로 198,동작구 동작동 66-29,37.494705,126.982391
ST-693,서울특별시 동작구 흑석로 47,동작구 흑석동 221-1,37.507042,126.959152
ST-692,서울특별시 동작구 현충로 지하 90,동작구 흑석동 2-28,37.50938,126.963615
ST-691,서울특별시 동작구 상도로 지하 272,동작구 상도1동 776,37.502178,126.948204
ST-690,서울특별시 동작구 상도로 지하 188,동작구 상도동 26-20,37.504498,126.938988
ST-69,서울특별시 영등포구 국제금융로 108-6,진주아파트상가 앞,37.519314,126.933167
ST-689,서울특별시 동작구 보라매로5길 44,동작구 신대방동 395-61,37.492588,126.92524
ST-688,서울특별시 동작구 상도로 지하 76,동작구 대방동 406-10,37.499645,126.927094
ST-687,서울특별시 동작구 상도로 지하 188,동작구 노량진동 311-4,37.505852,126.939362
ST-686,서울특별시 동작구 여의대방로44길 20,동작구 대방동 503-2,37.509369,126.92807
ST-685,서울특별시 동작구 노량진로 74,동작구 대방동 47-3,37.512939,126.934242
ST-684,서울특별시 동작구 노량진로 지하 130,동작구 노량진동 67-2,37.51395,126.942978
ST-683,서울특별시 동작구 노량진로 지하 238,동작구 본동 344-10,37.512844,126.952469
ST-682,서울특별시 구로구 경인로 621,신도림동 413-2,37.506977,126.885773
ST-681,서울특별시 구로구 오류로8바길 34,구로구 오류동 33-145,37.497551,126.847252
ST-680,서울특별시 구로구 경인로20길 13,구로구 오류동 65-6,37.495029,126.843613
ST-68,서울특별시 영등포구 63로 45,시범아파트버스정류장 옆,37.519436,126.937599
ST-679,서울특별시 구로구 개봉로3길 87,구로구 개봉동 375-4,37.486061,126.852013
ST-678,서울특별시 구로구 남부순환로 775 개봉푸르지오,,37.501705,126.847282
ST-677,서울특별시 구로구 경인로 293,구로구 개봉동 139-4,37.497684,126.853729
ST-676,서울특별시 구로구 고척로45길 1,,37.503815,126.851959
ST-675,서울특별시 구로구 경인로 430,구로구 고척동 63-5,37.49947,126.868401
ST-674,서울특별시 구로구 남부순환로 1299,구로구 가리봉동 127-30,37.478741,126.895096
ST-673,서울특별시 구로구 새말로 73,구로구 구로동 50,37.504379,126.888298
ST-672,서울특별시 구로구 새말로18길 39,구로구 구로동 50,37.4991,126.89135
ST-671,서울특별시 구로구 구로중앙로 48,구로구 구로동 65,37.494141,126.889984
ST-670,서울특별시 구로구 구로중앙로 13,구로구 구로동 136-14,37.491032,126.892151
ST-67,서울특별시 영등포구 여의대방로 439,여의도초등학교 앞,37.522675,126.93779
ST-669,서울특별시 구로구 디지털로31길 120,구로구 구로동 772,37.4888,126.890663
ST-668,서울특별시 구로구 시흥대로 577-2,구로구 구로동 1119,37.48494,126.901321
ST-667,서울특별시 구로구 구로동로42길 43,구로구 구로동 454-92,37.497505,126.884377
ST-666,서울특별시 구로구 구일로 110,구로구 구로동 642-107,37.495285,126.872162
ST-665,서울특별시 구로구 구일로2길 59,구로구 구로동 685-524,37.489632,126.876259
ST-664,서울특별시 구로구 경인로 688,구로구 신도림동 348-1,37.50972,126.890099
ST-663,서울특별시 구로구 경인로67길 160,구로구 신도림동 323-16,37.51424,126.882874
ST-662,서울특별시 구로구 신도림로 40,구로구 신도림동 397-32,37.507332,126.87973
ST-661,서울특별시 금천구 독산로54길 114,독산동 375-2,37.467403,126.908142
ST-660,서울특별시 금천구 독산동 727-1,,37.456726,126.893066
ST-66,서울특별시 영등포구 국제금융로8길 2,NH농협은행 앞,37.522079,126.930367
ST-659,서울특별시 도봉구 도봉로 지하 486-1,쌍문동 83-7,37.647991,127.034111
ST-658,서울특별시 도봉구 해등로 150,창동 723-10,37.65683,127.039848
ST-657,서울특별시 도봉구 도봉로 955,도봉동 637-1,37.68972,127.045197
ST-656,서울특별시 도봉구 도봉로 지하 486-1,창동 703-6,37.647381,127.034218
ST-655,서울특별시 성북구 종암로3길 37-2,성북구 종암동 12-33,37.593288,127.036667
ST-654,서울특별시 강북구 삼양로 439,SK telecom(수유직영점),37.643085,127.016167
ST-653,서울특별시 강북구 삼각산로22길 2-4,우이초등학교 앞 사거리공원,37.640095,127.016708
ST-652,서울특별시 강북구 수유동 409-131,,37.638588,127.015907
ST-651,서울특별시 강북구 삼양로 474,수유동 317-3,37.645451,127.015617
ST-650,서울특별시 강북구 노해로 50,수유동 140,37.639862,127.022789
ST-65,서울특별시 영등포구 국제금융로7길 27,삼부아파트 1동 앞,37.523491,126.932899
ST-649,서울특별시 강북구 도봉로 357,수유동 317-3,37.644577,127.01593
ST-648,서울특별시 강북구 솔샘로 284,송천동 주민센터,37.618286,127.024048
ST-647,서울특별시 강북구 솔매로49길 14,미아동 195-1,37.62714,127.026695
ST-646,서울특별시 강북구 한천로 1009,강북구청 사거리 버스정류소,37.638805,127.028358
ST-645,서울특별시 강북구 삼각산로 85,강북문화예술회관,37.640327,127.013359
ST-644,서울특별시 강북구 삼양로 234,다이소 삼양시장점,37.624157,127.018623
ST-643,서울특별시 강북구 도봉로 355,,37.639263,127.026726
ST-642,서울특별시 금천구 시흥대로73길 70,시흥동 1020,37.456478,126.895927
ST-641,서울특별시 금천구 가산디지털1로 128,가산동 371-37,37.47707,126.88443
ST-640,서울특별시 금천구 가산디지털2로 123,가산동 450-2,37.479084,126.879044
ST-64,서울특별시 영등포구 국제금융로7길 37,여의도고등학교 앞,37.524837,126.934906
ST-639,서울특별시 금천구 벚꽃로 115,독산동 1081-9 (금천고가차도 하부 태영아파트 앞),37.466541,126.890282
ST-638,서울특별시 금천구 시흥대로 435,독산동 152-12,37.4725,126.897957
ST-637,서울특별시 금천구 두산로 71,독산동 295-22,37.47023,126.895073
ST-636,서울특별시 금천구 시흥대로 391,독산동 291-4,37.469139,126.897202
ST-635,서울특별시 금천구 시흥대로150길 6,독산동 996-9,37.475319,126.898888
ST-634,서울특별시 금천구 한내로 62,독산동 1092 (도로다이어트 사업으로 보도 확장예정),37.456841,126.888344
ST-633,서울특별시 금천구 금하로1길 70,독산동 1094 (성민성결교회 앞),37.4547,126.891052
ST-632,서울특별시 금천구 독산동,독산동 1086 (금천교 사거리 독산근린공원 입구),37.46455,126.883728
ST-631,서울특별시 금천구 시흥대로 287,독산동 1080-8,37.458912,126.89859
ST-630,서울특별시 금천구 시흥대로 217,시흥동 1000-71,37.452991,126.900909
ST-63,서울특별시 영등포구 의사당대로 110,미성아파트 A동 앞,37.519363,126.926048
ST-629,서울특별시 금천구 시흥대로 198,시흥동 1000-92,37.451458,126.902115
ST-628,서울특별시 금천구 시흥대로 446,시흥동 1001-7,37.44334,126.903358
ST-627,서울특별시 금천구 금하로 668,시흥동 1000-82,37.453121,126.904312
ST-626,서울특별시 금천구 시흥대로38길 61,시흥동 1001-1,37.446861,126.903831
ST-625,서울특별시 금천구 가산로 99,가산동 153-16,37.47422,126.894127
ST-624,서울특별시 금천구 디지털로9길 32,가산동 60-35,37.479031,126.887299
ST-623,서울특별시 금천구 가산디지털1로 63,가산동 319-11,37.470779,126.885155
ST-622,서울특별시 금천구 가산디지털1로 84,가산동 345-5,37.473209,126.884941
ST-621,서울특별시 금천구 가산디지털1로 233,가산동 602-3,37.486214,126.878639
ST-620,서울특별시 금천구 가산디지털2로 151,가산동 459-16,37.482288,126.877769
ST-62,서울특별시 영등포구 의사당대로 127,롯데캐슬엠파이어 옆,37.520695,126.925835
ST-619,서울특별시 금천구 벚꽃로 115,가산동 680-2 독산역 2번출구 뒤편 자전거 주차장,37.46653,126.888718
ST-618,서울 서초구 동작대로 82,,37.483757,126.982399
ST-617,서울특별시 도봉구 마들로11길 74,도봉구 창동 1-9,37.654049,127.050201
ST-616,서울특별시 도봉구 도봉로 지하 486-1,쌍문동 83-5,37.650127,127.035347
ST-615,서울특별시 도봉구 도봉로 552,창동 723-11,37.654461,127.038513
ST-614,서울특별시 도봉구 마들로 656,방학동 720,37.669224,127.046516
ST-613,서울특별시 도봉구 창동 426-6,,37.645821,127.050423
ST-612,서울특별시 노원구 동일로 1701,노원구 상계동 1263,37.680313,127.055069
ST-611,서울특별시 노원구 노해로 489,노원구 상계동 719-1,37.654701,127.0634
ST-610,서울특별시 노원구 동일로 1351,노원구 상계동 747,37.649212,127.061768
ST-61,서울특별시 영등포구 여의나루로 76,증권거래소 앞,37.523277,126.929237
ST-609,서울특별시 노원구 덕릉로131길 8,노원구 상계동 37-7,37.67271,127.08316
ST-608,서울특별시 노원구 상계동 1355-2,,37.668461,127.077148
ST-607,서울특별시 노원구 동일로 1229,노원구 중계동 507-3,37.638649,127.066292
ST-606,서울특별시 노원구 섬밭로 241,하계동 271-1,37.63715,127.063271
ST-605,서울특별시 노원구 동일로 지하 1196,노원구 하계동 273-5,37.635109,127.068329
ST-604,서울특별시 노원구 공릉로 232,노원구 공릉동 436-4,37.62994,127.076553
ST-603,서울특별시 노원구 화랑로 지하 510,노원구 공릉동 280-12,37.620369,127.083641
ST-602,서울특별시 노원구 동일로 지하 992-1,노원구 공릉동 616-4,37.619171,127.074928
ST-601,서울특별시 노원구 월계로 252,노원구 월계동 860-16,0,0
ST-600,서울특별시 노원구 화랑로 331,노원구 월계동 47-45,37.615299,127.064468
ST-60,서울특별시 영등포구 여의대로 38,금융감독원 앞,37.523022,126.920837
ST-6,서울특별시 마포구 양화로 59,393-7,37.550629,126.914986
ST-599,서울특별시 중랑구 망우로 233,중랑구 중화동 211-3,37.595299,127.080032
ST-598,서울특별시 서초구 방배로 110,석교빌딩 4층,37.484215,126.996292
ST-597,서울특별시 성북구 종암로 88,성북구 종암동 15-7,37.599285,127.034622
ST-596,서울특별시 중랑구 신내로 지하 232,홈플러스 신내점 앞,37.616169,127.093483
ST-595,서울특별시 중랑구 동일로 594,늘푸른공원 앞,37.58342,127.079926
ST-594,서울특별시 중랑구 용마산로 640,,37.608101,127.101181
ST-593,서울특별시 중랑구 용마산로 644,능산삼거리,37.608681,127.100792
ST-592,서울특별시 중랑구 사가정로 332,홈플러스 면목동점,37.579868,127.082367
ST-591,서울특별시 중랑구 동일로 665,중목초등학교,37.589931,127.079811
ST-590,서울특별시 중랑구 용마산로 지하 227,면목도시개발아파트 1동 앞,37.573589,127.086823
ST-59,서울특별시 영등포구 여의대로 38,27,37.521908,126.918953
ST-589,서울특별시 중랑구 용마산로86길 9-27,용마문화복지센터,37.58746,127.09597
ST-588,서울특별시 중랑구 송림길 147,양원역 2번출구,37.606312,127.107742
ST-587,서울특별시 중랑구 신내역로 213,신내우디안아파트 1단지,37.620098,127.106461
ST-586,서울특별시 중랑구 신내로 지하 232,신내역 4번출구,37.612461,127.103378
ST-585,서울특별시 중랑구 신내로16길 33 신내동 의료안심주택,,37.613945,127.097702
ST-584,서울특별시 중랑구 용마산로136길 33,신내능말공원,37.616711,127.110733
ST-583,서울특별시 중랑구 신내역로1길 164,새솔초등학교,37.617439,127.109016
ST-582,서울특별시 성북구 한천로 573,성북구 석관동 124-7,37.611309,127.06266
ST-581,서울특별시 중랑구 망우로 353,상봉지하차도,37.597599,127.089218
ST-580,서울특별시 성북구 화랑로 296,성북구 석관동 384-2,37.612999,127.06131
ST-58,서울특별시 영등포구 의사당대로 88,27-1,37.521362,126.923462
ST-579,서울특별시 성북구 돌곶이로22길 21,성북구 석관동 202-3,37.610523,127.059799
ST-578,서울특별시 노원구 화랑로 지하 347-1,성북구 석관동 134-4,37.613556,127.066093
ST-577,서울특별시 중랑구 신내로 지하 232,봉화산역 5번출구 뒤,37.617561,127.090309
ST-576,서울특별시 성북구 한천로95길 7,성북구 장위동 270-465,37.61776,127.055969
ST-575,서울특별시 중랑구 면목로 434,면목초등학교,37.590961,127.087067
ST-574,서울특별시 성북구 화랑로 지하 157,성북구 상월곡동 26-1,37.607342,127.050682
ST-573,서울특별시 중랑구 용마산로 285,581 번지,37.577782,127.090187
ST-572,서울특별시 성북구 화랑로 지하 157,성북구 상월곡동 35-9,37.606068,127.047318
ST-571,서울특별시 성북구 화랑로 148,성북구 상월곡동 산7-1,37.605808,127.047737
ST-570,서울특별시 중랑구 동일로 지하 901,먹골역 6번출구 앞,37.610722,127.077477
